tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32
7985,7985,132441.012,28.1963088,0,0,30,0,0,0,0,5.60289445e-05,5.28161654e-05,7.84473086e-05,5.58793254e-05,7.53217319e-05,4.81658644e-05,0.000120493554,6.46179906e-05,6.91306195e-05,6.88459913e-05,6.23178712e-05,6.09235285e-05,7.28186569e-05,6.31604926e-05,6.89494409e-05,6.97787546e-05,6.7535344e-05,8.07436227e-05,6.55655022e-05,9.11909592e-05,6.78553261e-05,6.5267086e-05,7.20320168e-05,5.80305277e-05,6.85891282e-05,6.79420336e-05,4.85166784e-05,7.76081724e-05,6.74779876e-05,7.57611779e-05,7.40352407e-05,7.33842971e-05
7986,7986,132451.213,28.1960894,0,0,30,0,0,0,0,5.87495815e-05,5.97209e-05,6.57573328e-05,6.2411149e-05,6.55197437e-05,5.93752629e-05,0.000137843221,6.83565813e-05,5.73007674e-05,6.71918679e-05,6.01919564e-05,6.51596783e-05,7.33376364e-05,6.87778156e-05,7.26606231e-05,8.32410733e-05,7.30018728e-05,7.19667587e-05,6.10211609e-05,7.37747687e-05,6.71757734e-05,7.15630449e-05,7.82776697e-05,6.39285718e-05,7.51193365e-05,7.23864796e-05,6.10650823e-05,6.63864776e-05,7.68872414e-05,7.4558935e-05,7.30856918e-05,7.40536998e-05
7987,7987,132460.318,28.1958931,0,0,30,0,0,0,0,6.76495911e-05,6.70399095e-05,7.04658451e-05,7.01580357e-05,6.79398872e-05,6.09523304e-05,0.000121868339,7.55664369e-05,7.5128155e-05,7.63755379e-05,7.0954542e-05,7.60904004e-05,8.80214502e-05,8.26722171e-05,8.13643783e-05,0.000100115642,8.67704366e-05,8.15616295e-05,6.89303852e-05,8.98520739e-05,7.65194709e-05,8.27462718e-05,0.000106378931,7.03605765e-05,9.03823166e-05,8.39490895e-05,8.09903722e-05,8.13997831e-05,9.34037525e-05,8.5244923e-05,8.1875085e-05,8.4701991e-05
7988,7988,132471.837,28.1957187,0,0,30,0,0,0,0,6.08435657e-05,6.36200493e-05,8.21114518e-05,7.55282381e-05,7.41165059e-05,7.73766224e-05,5.36094958e-05,8.16762258e-05,7.27684965e-05,6.93869224e-05,6.64093241e-05,7.07262952e-05,7.81880735e-05,7.28681989e-05,7.63035932e-05,9.0036483e-05,8.25577299e-05,7.96701861e-05,8.3858642e-05,7.5216296e-05,8.26122268e-05,9.05898924e-05,0.000129096792,6.41340666e-05,8.07229662e-05,7.09071464e-05,8.06145617e-05,7.69632097e-05,8.19279667e-05,7.70262996e-05,7.0930073e-05,7.44949793e-05
7989,7989,132481.887,28.1955651,0,0,30,0,0,0,0,1.83469328e-05,2.12905688e-05,3.51890776e-05,2.66723582e-05,3.26607078e-05,3.43231513e-05,3.03871366e-05,6.14650053e-05,2.10276594e-05,2.32832444e-05,1.46247821e-05,2.85688875e-05,2.37845015e-05,2.77478484e-05,3.24812463e-05,3.35831355e-05,3.07782357e-05,4.33838359e-05,3.83208135e-05,2.71080771e-05,3.51836352e-05,5.08825869e-05,7.08801963e-05,2.5301706e-05,3.35267323e-05,1.45970744e-05,4.5431505e-05,3.1264015e-05,3.07454102e-05,1.7505361e-05,2.32197672e-05,2.53838625e-05
7990,7990,132490.985,28.1954313,0,0,30,0,0,0,0,1.46292878e-05,1.31421784e-05,1.17170539e-05,1.52018029e-05,1.47947085e-05,1.84840464e-05,5.34546998e-05,2.33564133e-05,9.67481992e-06,1.22960173e-05,1.93560008e-05,1.34445518e-05,1.40297416e-05,1.57921495e-05,1.48253948e-05,1.50226961e-05,1.63980258e-05,1.53830915e-05,1.74840297e-05,1.07384012e-05,1.70305029e-05,1.83310622e-05,5.81846725e-05,1.21783924e-05,1.22355123e-05,1.46884859e-05,3.4343906e-05,1.3564535e-05,1.49865318e-05,1.9200028e-05,1.37870065e-05,1.26509185e-05
7991,7991,132501.396,28.1953165,0,0,30,0,0,0,0,1.25329043e-05,1.8038676e-05,3.30044568e-05,2.75680377e-05,2.94713118e-05,3.13788114e-05,0.000140502627,4.20672768e-05,1.50049527e-05,1.12768312e-05,1.2660028e-05,2.07730682e-05,1.19018287e-05,3.39330509e-05,1.16207275e-05,2.02502342e-05,2.94952297e-05,2.8789651e-05,3.94351991e-05,1.2436768e-05,3.24805187e-05,5.18520792e-05,6.14508244e-05,1.49601965e-05,1.25539818e-05,1.43655843e-05,4.43884492e-05,1.88963968e-05,1.73186108e-05,9.29923044e-06,1.1382851e-05,1.76645899e-05
7992,7992,132509.897,28.1952199,0,0,30,0,0,0,0,2.63524762e-05,2.25740714e-05,2.81650919e-05,2.65113213e-05,2.24455962e-05,2.93409048e-05,0.000162026467,2.80735676e-05,2.65194303e-05,2.82953479e-05,3.37821148e-05,2.63549791e-05,3.14006102e-05,3.36440789e-05,2.39044221e-05,3.53769319e-05,2.69762095e-05,2.57962329e-05,3.33835524e-05,3.181172e-05,2.74177837e-05,3.78693658e-05,4.74891895e-05,2.27571945e-05,3.26813097e-05,3.1249634e-05,2.94213078e-05,2.60149554e-05,3.30792027e-05,4.07132829e-05,2.98541236e-05,2.69241536e-05
7993,7993,132520.384,28.1951411,0,0,30,0,0,0,0,5.37633423e-05,5.35233594e-05,5.67089082e-05,4.2363281e-05,5.38907589e-05,5.55048937e-05,9.9382356e-05,5.41770569e-05,6.88369837e-05,6.79240256e-05,7.28193118e-05,6.06174799e-05,7.37068476e-05,6.77458011e-05,5.40769797e-05,8.08353216e-05,4.81247698e-05,6.40177168e-05,5.01195354e-05,6.85369741e-05,4.75849665e-05,5.79099178e-05,3.11250806e-05,5.43708629e-05,7.76984962e-05,7.67213278e-05,2.4171426e-05,7.19338932e-05,7.67425881e-05,8.19012712e-05,7.01071767e-05,6.96522256e-05
7994,7994,132530.889,28.1950794,0,0,30,0,0,0,0,2.61875757e-05,1.9724821e-05,2.02403462e-05,1.51795575e-05,2.37814911e-05,2.90784301e-05,0.000117615957,2.36877222e-05,2.03494092e-05,4.13849702e-05,3.14286954e-05,3.2986587e-05,4.06868567e-05,4.36502305e-05,2.78536427e-05,5.51205012e-05,1.48526433e-05,2.77557847e-05,1.20478408e-05,2.99866388e-05,1.64090852e-05,1.69867581e-05,2.12896794e-05,2.83256613e-05,4.9065271e-05,2.49449658e-05,1.91884956e-05,2.79142932e-05,4.80187227e-05,3.98721204e-05,4.13827293e-05,3.46990892e-05
7995,7995,132539.919,28.1950346,0,0,30,0,0,0,0,4.89132144e-05,3.92477486e-05,5.24808056e-05,2.81986722e-05,4.08438864e-05,4.32867237e-05,4.80823728e-05,4.25502112e-05,3.68101864e-05,5.19476889e-05,4.17856827e-05,4.18444542e-05,5.5433622e-05,5.44087088e-05,4.66348756e-05,6.39886566e-05,3.92881739e-05,4.33588248e-05,3.18970087e-05,5.00001661e-05,3.53657852e-05,3.90686873e-05,4.47240745e-05,4.35507136e-05,5.8420479e-05,4.8938502e-05,2.8901115e-05,4.5503406e-05,5.53704922e-05,5.28241471e-05,5.50496552e-05,5.25617979e-05
7996,7996,132550.41,28.1950063,0,0,30,0,0,0,0,7.77954119e-05,7.58209935e-05,7.88331527e-05,6.71559537e-05,7.39314346e-05,6.8212903e-05,7.24401252e-05,7.13311892e-05,7.45996222e-05,8.06726166e-05,8.15088715e-05,7.45159341e-05,8.79090221e-05,8.42517693e-05,9.3414099e-05,9.75605217e-05,7.89726109e-05,7.40913747e-05,6.60442456e-05,8.00157213e-05,7.38307353e-05,6.41582446e-05,8.31906582e-05,7.77272071e-05,9.96713716e-05,7.91609782e-05,7.26921935e-05,7.73594802e-05,9.07577923e-05,8.87630595e-05,9.04145782e-05,8.36212348e-05
7997,7997,132558.976,28.1949943,0,0,30,0,0,0,0,5.59359796e-05,4.79383743e-05,5.6534449e-05,4.28032145e-05,4.95090826e-05,5.15073407e-05,3.01496893e-05,5.50605109e-05,5.46504089e-05,5.76176826e-05,5.22339033e-05,6.01072425e-05,6.99748052e-05,7.0270522e-05,6.60802543e-05,7.83711366e-05,5.12271145e-05,5.29356585e-05,4.58089198e-05,5.39647153e-05,5.60634617e-05,3.91918256e-05,8.28443881e-05,6.18902268e-05,7.45155339e-05,5.65791852e-05,4.83616823e-05,5.68622454e-05,7.12155961e-05,6.07128604e-05,6.75056363e-05,6.61608647e-05
7998,7998,132569.104,28.1949986,0,0,30,0,0,0,0,7.1583876e-05,6.17313053e-05,7.5028358e-05,4.87952675e-05,7.54981302e-05,6.38759302e-05,5.03933297e-05,7.47260201e-05,7.79968032e-05,7.69201579e-05,7.75488224e-05,8.10924248e-05,8.76000267e-05,9.14722696e-05,8.37199186e-05,0.000104440194,6.96725911e-05,7.71710911e-05,6.77577918e-05,8.7880333e-05,7.58626848e-05,6.38225465e-05,9.54538336e-05,7.56751324e-05,9.38437224e-05,8.42606751e-05,8.4168867e-05,8.22510701e-05,9.28150257e-05,8.38554115e-05,8.12460785e-05,8.52577359e-05
7999,7999,132578.608,28.1950192,0,0,30,0,0,0,0,8.61864319e-05,7.15299393e-05,0.000103462393,7.00474193e-05,0.00010570934,8.11029531e-05,1.57160612e-05,0.000101168109,0.00010867176,9.24003034e-05,9.46077198e-05,9.4703013e-05,0.000104218503,0.000107907639,9.95169248e-05,0.000116319876,9.74159411e-05,0.000109269866,0.000100487465,0.000125078688,0.0001011571,9.50058457e-05,0.000116710013,8.25870811e-05,0.000101131795,0.000100116929,9.96341914e-05,0.000108708889,0.000105871732,9.92533314e-05,9.34550262e-05,0.000102301652
8000,8000,132588.111,28.1950562,0,0,30,0,0,0,0,0.000109470544,0.000110284462,0.000142462421,0.000109963934,0.000145456754,0.000119400494,2.62250978e-05,0.000139367883,0.000135611306,0.00012516811,0.000131305613,0.000128114931,0.00013496168,0.000144504957,0.000129509266,0.000149729283,0.000137055526,0.00014680755,0.000135483991,0.000140272547,0.000138325704,0.000143291065,0.000162819546,0.000118569333,0.000136730858,0.000125259015,0.000125819337,0.000135901602,0.000144091726,0.000128006621,0.00012645169,0.000136886738
8001,8001,132598.14,28.1951099,0,0,30,0,0,0,0,8.98379876e-05,9.83334903e-05,0.000119429256,0.000102128091,0.000108538959,9.80933764e-05,6.07659822e-05,0.000116690993,0.000113335846,0.000108164815,0.000113321155,0.000114137642,0.000113722941,0.00012854037,0.000109413493,0.000138647374,0.000112251073,0.000116047799,0.000121723409,9.87738531e-05,0.000110252098,0.000120105804,0.000145225291,9.35438147e-05,0.000122534489,0.000101307858,0.000100640857,0.000114545888,0.000126465413,0.000109905093,0.000108613196,0.000121911551
8002,8002,132607.75,28.1951806,0,0,30,0,0,0,0,5.98618208e-05,6.77682838e-05,7.3554118e-05,7.60322218e-05,5.40069123e-05,6.2555504e-05,0.000140307544,8.45919203e-05,7.77014066e-05,7.21960969e-05,7.21473625e-05,7.4832773e-05,6.99831071e-05,8.1541104e-05,4.68665712e-05,9.28197551e-05,8.61408625e-05,7.29228777e-05,7.74547007e-05,6.37414196e-05,7.1743023e-05,7.63456846e-05,0.000110486071,5.7107507e-05,7.71416599e-05,6.57202036e-05,4.68623184e-05,7.86007586e-05,7.5176511e-05,6.95272392e-05,6.46973858e-05,7.67896709e-05
8003,8003,132618.251,28.1952687,0,0,30,0,0,0,0,1.40779739e-05,3.71868809e-05,3.88026456e-05,5.30745201e-05,4.04447128e-05,4.82873147e-05,0.000221387643,8.99922961e-05,2.77700565e-05,3.75722811e-05,1.5199329e-05,3.82121725e-05,2.26950051e-05,3.65138476e-05,1.79801373e-05,3.30814837e-05,4.09225322e-05,6.3024454e-05,4.83036274e-05,3.62963729e-05,3.14520366e-05,5.85381204e-05,0.000105205931,2.08010915e-05,2.23455063e-05,2.04655389e-05,2.42449896e-05,4.66580714e-05,2.29296402e-05,1.60436721e-05,1.39651183e-05,3.00161482e-05
8004,8004,132627.777,28.1953748,0,0,30,0,0,0,0,1.28379361e-05,2.58979289e-05,1.96106521e-05,3.62827232e-05,1.83053799e-05,3.52740753e-05,0.000258100714,7.41706099e-05,1.45851609e-05,2.39698365e-05,1.06258685e-05,2.18816967e-05,1.46398288e-05,2.08855745e-05,1.84928012e-05,1.97283171e-05,1.67521794e-05,4.35266302e-05,3.11953227e-05,1.76216981e-05,1.63879304e-05,3.23553213e-05,8.78197534e-05,1.36041308e-05,1.65848996e-05,1.15261055e-05,2.95213285e-05,2.6184036e-05,1.46304319e-05,1.13000715e-05,1.12312418e-05,1.70419371e-05
8005,8005,132638.27,28.1954995,0,0,30,0,0,0,0,1.10980754e-05,1.51565018e-05,1.19424594e-05,2.86391169e-05,1.2155394e-05,3.90312343e-05,0.000169463718,7.10102468e-05,1.48673862e-05,1.48222307e-05,1.25686111e-05,1.41873297e-05,1.22314086e-05,1.4480589e-05,2.4475501e-05,1.35491364e-05,1.27759668e-05,3.05946742e-05,1.32932209e-05,1.26663199e-05,1.31598499e-05,2.59284243e-05,6.59744765e-05,1.52384619e-05,1.39641106e-05,1.25404322e-05,3.0295816e-05,1.32766436e-05,1.15432604e-05,1.16324654e-05,1.57490322e-05,1.38531359e-05
8006,8006,132647.282,28.1956437,0,0,30,0,0,0,0,1.28372385e-05,2.59618191e-05,1.67064627e-05,4.27203377e-05,1.4520554e-05,3.16372643e-05,4.21447003e-05,5.21757502e-05,1.63257264e-05,2.28969802e-05,1.19940541e-05,1.86617854e-05,1.25747447e-05,1.33950689e-05,1.34269803e-05,1.46084358e-05,1.49881707e-05,2.55621217e-05,2.51637211e-05,1.87107344e-05,1.93876713e-05,2.24101404e-05,5.94127123e-05,1.92614207e-05,1.22550709e-05,2.83441987e-05,1.62320302e-05,1.73889894e-05,1.61891548e-05,1.41147148e-05,1.37218303e-05,1.37526595e-05
8007,8007,132657.842,28.1958082,0,0,30,0,0,0,0,4.15636314e-05,4.45967416e-05,3.50506343e-05,6.01764259e-05,3.27752532e-05,1.97184781e-05,2.34823783e-05,2.51979181e-05,2.76606788e-05,3.19567225e-05,3.39251201e-05,3.37214879e-05,2.85315127e-05,2.52310456e-05,1.76472749e-05,2.39011952e-05,4.51281521e-05,2.56388648e-05,4.4618675e-05,2.62309932e-05,4.43045355e-05,2.25927015e-05,7.31260225e-05,3.7868529e-05,2.73851074e-05,4.60544725e-05,1.92637563e-05,3.11732074e-05,2.63009824e-05,3.16381265e-05,2.61685818e-05,2.85788356e-05
8008,8008,132666.839,28.195994,0,0,30,0,0,0,0,3.54171134e-05,2.58545078e-05,2.23223287e-05,2.88080755e-05,2.24643845e-05,1.8493065e-05,4.05620303e-05,2.30884361e-05,2.31522699e-05,2.58404052e-05,3.66232489e-05,2.91710603e-05,2.7487953e-05,2.69261745e-05,2.80999448e-05,2.26441935e-05,3.19851933e-05,1.84660494e-05,1.74962825e-05,2.58177024e-05,3.49247639e-05,1.99273181e-05,3.05372378e-05,3.33742501e-05,2.34133986e-05,4.76820424e-05,2.96545022e-05,2.15222881e-05,2.56565854e-05,3.74673946e-05,2.42091101e-05,2.56652183e-05
8009,8009,132677.352,28.1962023,0,0,30,0,0,0,0,1.79248709e-05,1.47425344e-05,1.87824608e-05,2.08069632e-05,3.07215378e-05,4.68421422e-05,6.5194552e-05,2.4854824e-05,2.25708136e-05,1.18994485e-05,1.1405783e-05,1.16868996e-05,9.4895513e-06,1.05470899e-05,1.35121945e-05,1.48425133e-05,1.12107746e-05,1.68775587e-05,2.41199286e-05,6.21287545e-05,1.98812995e-05,1.6786169e-05,1.73404096e-05,3.27146699e-05,1.98373982e-05,2.6810163e-05,2.32454131e-05,1.60971831e-05,1.40714601e-05,1.31172892e-05,1.04402916e-05,1.30475291e-05
8010,8010,132687.787,28.1964344,0,0,30,0,0,0,0,3.70931557e-05,3.8478127e-05,2.75748716e-05,4.89381709e-05,2.36983742e-05,5.78942199e-05,4.43497047e-05,5.4408596e-05,3.78050718e-05,4.05098181e-05,4.13641319e-05,4.1707699e-05,4.80323979e-05,4.62945136e-05,6.24434906e-05,5.05730604e-05,3.39166581e-05,3.60869781e-05,5.468159e-05,3.19630963e-05,2.83213449e-05,3.72876093e-05,6.11286741e-05,2.49338536e-05,5.63803478e-05,4.03525992e-05,5.35142171e-05,3.81194004e-05,4.02131045e-05,4.03186568e-05,4.9416507e-05,3.75935815e-05
8011,8011,132696.801,28.1966918,0,0,30,0,0,0,0,8.4528052e-05,0.000101699443,8.60678847e-05,0.00011136775,9.39729798e-05,0.000117817697,0.000123458885,0.000123917867,0.000107845008,9.52079572e-05,8.448265e-05,9.86075029e-05,9.09288792e-05,8.6897111e-05,9.04106055e-05,9.13686381e-05,9.36314245e-05,0.000111983114,0.000106114036,0.000115228613,8.9165238e-05,9.78575263e-05,0.000122446698,8.53312813e-05,8.85843983e-05,9.79278993e-05,8.05089512e-05,0.000105343272,8.34653692e-05,8.15570966e-05,8.70942822e-05,9.25933491e-05
8012,8012,132706.307,28.196976,0,0,30,0,0,0,0,5.90330346e-05,7.36192451e-05,6.14073215e-05,9.07880021e-05,5.80520864e-05,8.51510194e-05,5.07320437e-05,0.000105763094,7.28267041e-05,6.53057432e-05,5.16337568e-05,6.72785827e-05,5.34590727e-05,4.37939525e-05,5.27162229e-05,4.61890813e-05,5.89528427e-05,8.15117382e-05,8.09647536e-05,7.04936392e-05,5.56520172e-05,7.33635607e-05,0.00012225713,5.42758353e-05,4.65583762e-05,6.27015979e-05,5.40022556e-05,7.76015586e-05,4.42382479e-05,5.07437981e-05,5.52985075e-05,5.91752359e-05
8013,8013,132716.811,28.1972888,0,0,30,0,0,0,0,9.29043381e-05,9.35436765e-05,8.2680308e-05,0.000106094172,7.73761058e-05,7.18966403e-05,1.39662116e-05,9.09958835e-05,7.96288732e-05,8.17507826e-05,7.65988952e-05,8.20778441e-05,7.42852062e-05,6.35089236e-05,8.44626702e-05,6.93274487e-05,8.30874633e-05,7.98669935e-05,9.12106334e-05,5.95444762e-05,7.76508532e-05,7.33995548e-05,0.000118006035,8.00510752e-05,7.8624551e-05,7.59770264e-05,9.65176878e-05,7.88852994e-05,6.9796617e-05,7.03149199e-05,7.57118978e-05,6.89941662e-05
8014,8014,132727.328,28.1976322,0,0,30,0,0,0,0,9.0665053e-05,9.65210493e-05,9.20742823e-05,0.000112787493,8.35774626e-05,7.90910999e-05,1.57235845e-05,8.67249619e-05,8.96502752e-05,8.23821974e-05,7.44638528e-05,8.34462044e-05,7.10164604e-05,5.00544702e-05,6.44688116e-05,5.92512733e-05,9.7848555e-05,7.7581768e-05,0.000104509621,7.39586321e-05,9.06824425e-05,7.24198471e-05,0.000149948872,8.98897852e-05,7.26024664e-05,8.76484337e-05,7.15084316e-05,7.65571676e-05,6.02172622e-05,6.55770855e-05,6.98049771e-05,6.88251748e-05
8015,8015,132735.839,28.1980083,0,0,30,0,0,0,0,5.58504544e-05,6.95522685e-05,5.07858349e-05,8.17062755e-05,6.22469961e-05,7.30997053e-05,5.73237994e-05,6.5372762e-05,5.46629562e-05,5.79658372e-05,4.46436206e-05,5.54098733e-05,4.67191712e-05,2.80137065e-05,4.2861393e-05,3.36864287e-05,5.10150239e-05,4.84521333e-05,6.20002465e-05,4.93101361e-05,5.68787545e-05,4.48137507e-05,8.97860155e-05,6.49845679e-05,4.53964603e-05,4.81684729e-05,3.93770461e-05,4.50836815e-05,3.31760748e-05,3.77689903e-05,3.78559598e-05,4.15111135e-05
8016,8016,132746.34,28.1984195,0,0,30,0,0,0,0,1.65704896e-05,2.71322388e-05,1.48588379e-05,4.70203486e-05,1.78772516e-05,1.69484847e-05,9.76031879e-05,2.00463619e-05,1.38992591e-05,1.47715291e-05,1.36329063e-05,1.30859526e-05,1.22229212e-05,2.76012797e-05,1.47465717e-05,2.15898617e-05,1.82237072e-05,1.71324918e-05,2.88974297e-05,1.908595e-05,1.39314761e-05,1.48558356e-05,3.55510056e-05,1.35116252e-05,1.92349289e-05,1.21650892e-05,1.52165912e-05,1.91543713e-05,2.44438488e-05,1.18912176e-05,1.48358622e-05,1.09057237e-05
8017,8017,132756.849,28.1988682,0,0,30,0,0,0,0,4.2926782e-05,4.9958373e-05,6.23308151e-05,5.02694747e-05,4.90975399e-05,7.73868742e-05,0.000154656635,6.12663134e-05,4.11444962e-05,4.64759214e-05,4.84237571e-05,4.76363057e-05,5.36162552e-05,6.3344356e-05,5.63651738e-05,6.22939042e-05,4.26633123e-05,5.70809098e-05,5.68746073e-05,3.70255984e-05,4.33368732e-05,7.88084726e-05,6.23006708e-05,4.60585943e-05,5.62747373e-05,3.87068758e-05,5.53112259e-05,4.87923608e-05,6.17280748e-05,4.79501177e-05,5.3170872e-05,4.44221259e-05
8018,8018,132764.876,28.1993574,0,0,30,0,0,0,0,5.70006741e-05,6.31434741e-05,8.08426485e-05,6.55974363e-05,5.92340075e-05,0.000112175185,0.000203091244,7.72404528e-05,5.89486699e-05,5.93026016e-05,6.08403498e-05,6.1902887e-05,5.96608406e-05,6.57722048e-05,7.11201428e-05,5.77664032e-05,5.33537241e-05,6.88230357e-05,7.78458125e-05,5.42907692e-05,5.82422108e-05,9.65112558e-05,6.98277872e-05,5.80202723e-05,5.43762508e-05,6.13204975e-05,7.32889239e-05,6.12656731e-05,5.79273255e-05,5.48367498e-05,6.33658783e-05,5.93212098e-05
8019,8019,132775.372,28.1998899,0,0,30,0,0,0,0,3.32561431e-05,3.87855071e-05,3.57418503e-05,3.16523365e-05,2.18356909e-05,6.28448324e-05,0.000132365094,4.78701804e-05,2.82893725e-05,3.09533243e-05,2.56023886e-05,3.15870384e-05,2.60674751e-05,3.22282249e-05,2.17277648e-05,2.366632e-05,2.15074433e-05,3.55406919e-05,3.16693367e-05,2.46662348e-05,2.55807845e-05,4.80335766e-05,2.62747126e-05,2.84059552e-05,2.12949726e-05,2.76543196e-05,2.37247059e-05,3.16304795e-05,2.49119767e-05,1.94808126e-05,2.83277641e-05,3.01253167e-05
8020,8020,132784.943,28.2004693,0,0,30,0,0,0,0,1.53240453e-05,1.56125079e-05,2.66590669e-05,1.44476189e-05,4.44651669e-05,1.27002322e-05,5.17907429e-05,1.66482932e-05,2.95284335e-05,2.42919923e-05,1.94701024e-05,2.30183869e-05,1.59226856e-05,1.75722598e-05,1.97561985e-05,1.31933011e-05,2.21142327e-05,2.37584773e-05,1.10243027e-05,4.18716591e-05,2.94231668e-05,1.6920163e-05,3.0585612e-05,2.88275169e-05,1.52686916e-05,2.11767001e-05,1.50473134e-05,2.37951062e-05,1.62494089e-05,2.25523872e-05,1.80599163e-05,2.11804036e-05
8021,8021,132795.968,28.201099,0,0,30,0,0,0,0,1.47003466e-05,1.54852369e-05,1.88322156e-05,1.27214453e-05,2.33921091e-05,3.89379602e-05,0.000105747771,3.55952398e-05,1.34631573e-05,1.41860164e-05,1.80658408e-05,1.41088904e-05,1.55876951e-05,1.67155595e-05,1.82336553e-05,1.6226777e-05,1.4302449e-05,1.93453106e-05,1.70068397e-05,1.64172761e-05,1.67525759e-05,2.23723109e-05,1.72698801e-05,1.64815901e-05,1.43524976e-05,1.69898176e-05,2.65181916e-05,1.66149366e-05,1.56227561e-05,1.78797018e-05,1.56678325e-05,1.56074711e-05
8022,8022,132805.395,28.2017831,0,0,30,0,0,0,0,1.55957878e-05,1.63209497e-05,2.45202718e-05,1.47997316e-05,3.23009008e-05,2.28967729e-05,7.88752659e-05,1.98981943e-05,1.46929988e-05,2.16749395e-05,4.34384165e-05,2.04466014e-05,3.39679791e-05,4.25177277e-05,2.80961322e-05,4.27557497e-05,1.7206854e-05,1.56718288e-05,1.3223952e-05,1.80671013e-05,2.46488744e-05,1.54827103e-05,1.68434472e-05,2.61610403e-05,3.25029432e-05,2.84947619e-05,1.7878494e-05,1.41036717e-05,4.19547541e-05,4.59757248e-05,2.92004042e-05,3.17771373e-05
8023,8023,132815.421,28.2025256,0,0,30,0,0,0,0,1.92983916e-05,1.55885082e-05,2.37710865e-05,2.22247745e-05,1.45276008e-05,5.30026118e-05,0.000103326995,4.95562927e-05,3.237087e-05,2.27401397e-05,4.79862138e-05,1.70523326e-05,3.30176299e-05,2.81078774e-05,3.00932024e-05,2.96503422e-05,1.47413148e-05,1.55452453e-05,4.50714251e-05,2.8174758e-05,1.83718857e-05,3.71282949e-05,4.43697973e-05,1.83477077e-05,2.34499403e-05,4.02594414e-05,3.14148128e-05,2.03973432e-05,3.41455452e-05,4.51517117e-05,2.82779401e-05,3.01435302e-05
8024,8024,132824.916,28.2033314,0,0,30,0,0,0,0,1.74011038e-05,1.29795417e-05,2.10438811e-05,1.99798287e-05,1.04472401e-05,4.04884886e-05,0.00010980072,4.01629368e-05,2.55245832e-05,1.99572241e-05,2.11117022e-05,1.38174255e-05,2.10747494e-05,1.88231024e-05,2.01814983e-05,2.07447138e-05,1.2682106e-05,1.46445545e-05,3.99613637e-05,1.98373054e-05,1.2883922e-05,2.82465626e-05,3.60041959e-05,9.92340119e-06,1.74099041e-05,2.95180489e-05,3.18077036e-05,2.16951084e-05,2.27041382e-05,2.23436655e-05,2.00621744e-05,2.06667719e-05
8025,8025,132834.426,28.2042053,0,0,30,0,0,0,0,2.51156944e-05,2.62302037e-05,2.20895145e-05,2.23769348e-05,2.3178367e-05,2.64556802e-05,0.00011883596,2.59411245e-05,3.50508235e-05,3.12316406e-05,3.58627549e-05,3.00416068e-05,3.57206045e-05,3.55414923e-05,3.76552998e-05,3.48527537e-05,2.10210746e-05,2.22251183e-05,2.81100129e-05,2.69049888e-05,2.69989832e-05,2.33396258e-05,2.58784203e-05,2.46023483e-05,3.34384276e-05,4.11890069e-05,4.50644111e-05,3.19561623e-05,3.42271233e-05,3.36608609e-05,3.39210783e-05,3.48385292e-05
8026,8026,132844.545,28.2051529,0,0,30,0,0,0,0,3.88292137e-05,3.49317379e-05,4.969562e-05,4.26217848e-05,5.92189681e-05,6.30480208e-05,0.00013281811,7.63065109e-05,4.30147229e-05,3.80713791e-05,3.47642235e-05,4.2290867e-05,3.12428238e-05,2.99848816e-05,2.06864115e-05,2.53020298e-05,3.890484e-05,6.3276595e-05,5.70205812e-05,5.74290971e-05,4.03591657e-05,5.58471475e-05,7.02788311e-05,3.92917791e-05,2.68592921e-05,3.74985648e-05,1.99980605e-05,5.02761432e-05,2.74523536e-05,3.42190142e-05,2.8351853e-05,4.16717339e-05
8027,8027,132853.565,28.2061801,0,0,30,0,0,0,0,3.2869335e-05,2.98061423e-05,4.40513431e-05,4.24791142e-05,6.01311222e-05,6.64979088e-05,0.000106318934,6.52237868e-05,3.28315182e-05,3.31871088e-05,2.37805452e-05,3.49896909e-05,2.55124814e-05,1.8899329e-05,1.81018349e-05,1.69908417e-05,3.98569609e-05,5.88194489e-05,5.61091802e-05,5.0448416e-05,4.46178965e-05,4.97463807e-05,6.09561102e-05,4.41992051e-05,2.11229817e-05,3.64096413e-05,2.18272326e-05,3.84157429e-05,1.76952708e-05,2.14848151e-05,2.11706956e-05,3.30354997e-05
8028,8028,132863.637,28.2072931,0,0,30,0,0,0,0,6.09164963e-05,6.60036239e-05,5.28260789e-05,7.21139077e-05,6.67356071e-05,6.99392695e-05,6.76571944e-05,5.27626653e-05,6.24429813e-05,6.33898526e-05,6.57183045e-05,6.46169938e-05,6.34012176e-05,5.11790167e-05,6.74301991e-05,4.33300665e-05,5.53958962e-05,5.87637624e-05,6.49216745e-05,5.49387078e-05,6.67873974e-05,6.17237747e-05,6.85104023e-05,6.72798633e-05,5.72437239e-05,6.61773665e-05,5.4733282e-05,6.04014713e-05,5.29482495e-05,6.70338195e-05,5.83573128e-05,6.59001962e-05
