tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32
12890,12890,189001.611,28.2763426,0,0,30,0,0,0,0,3.15508369e-05,3.26682966e-05,2.33722312e-05,3.36412704e-05,2.55996983e-05,2.95083028e-05,0.000117713724,2.25030544e-05,2.361917e-05,2.68869226e-05,3.71759634e-05,2.66604056e-05,2.84423313e-05,2.44066305e-05,4.26418046e-05,3.35815967e-05,3.21465777e-05,2.08318743e-05,2.674803e-05,2.703469e-05,2.98774066e-05,2.07694829e-05,3.73453913e-05,2.70584351e-05,3.45221415e-05,3.1612577e-05,4.67686805e-05,2.03949621e-05,2.66804764e-05,3.30792464e-05,3.21164698e-05,2.20317925e-05
12891,12891,189010.614,28.2832315,0,0,30,0,0,0,0,3.48449466e-05,3.3346405e-05,2.82972233e-05,3.65586602e-05,3.20360123e-05,3.74602932e-05,0.000118358621,4.01432044e-05,2.89302316e-05,2.8453007e-05,4.95386303e-05,3.92124748e-05,4.51552296e-05,5.00044844e-05,5.14232379e-05,5.6867375e-05,3.33613025e-05,3.34123433e-05,3.21166954e-05,3.33551397e-05,3.0765128e-05,2.2475986e-05,3.04690911e-05,3.13282435e-05,4.84606353e-05,3.68540168e-05,5.49732104e-05,3.12451848e-05,4.95036365e-05,5.21481343e-05,4.15993491e-05,3.30670482e-05
12892,12892,189020.627,28.2906863,0,0,30,0,0,0,0,1.33948306e-05,1.75355599e-05,2.84279049e-05,1.90389928e-05,3.23066124e-05,3.01211421e-05,0.000129427965,3.89129127e-05,3.52802926e-05,2.08158472e-05,4.12942572e-05,2.82634228e-05,3.44826985e-05,3.42610074e-05,2.95343798e-05,3.9874405e-05,1.952803e-05,3.1877571e-05,2.35886018e-05,4.00836179e-05,1.99592105e-05,3.1199761e-05,2.01377352e-05,2.04502539e-05,3.55341872e-05,3.90004934e-05,3.1984775e-05,3.7651982e-05,3.75407653e-05,4.13665803e-05,2.82318015e-05,3.15954385e-05
12893,12893,189029.986,28.2987532,0,0,30,0,0,0,0,2.28710651e-05,2.73644309e-05,3.61891034e-05,2.76879819e-05,3.89621782e-05,4.08284359e-05,8.50194338e-05,3.9810333e-05,3.20949621e-05,2.70369637e-05,3.36578305e-05,2.80411678e-05,2.91590768e-05,2.5301375e-05,3.45495755e-05,2.41597809e-05,2.72483885e-05,3.49857582e-05,2.78944644e-05,3.53265095e-05,2.90261869e-05,4.07465013e-05,1.66876816e-05,2.92441546e-05,2.84217385e-05,3.05691647e-05,2.78619918e-05,3.60357117e-05,2.75419698e-05,3.16880796e-05,2.76600967e-05,2.74488993e-05
12894,12894,189041.039,28.3074826,0,0,30,0,0,0,0,2.02822575e-05,1.90854207e-05,2.24003925e-05,1.96231376e-05,2.27772543e-05,2.97967927e-05,7.2467541e-05,3.74848387e-05,2.32200764e-05,3.28248061e-05,2.26241009e-05,1.98902289e-05,2.69715783e-05,3.10434152e-05,3.08774179e-05,3.86103602e-05,1.2738773e-05,2.44735747e-05,2.08768452e-05,2.28684712e-05,1.79260751e-05,2.90333901e-05,4.09027853e-05,1.83116044e-05,3.83263978e-05,2.32783987e-05,2.2770344e-05,2.28291974e-05,3.26071859e-05,2.43383165e-05,2.87184703e-05,2.17011548e-05
12895,12895,189051.544,28.3169287,0,0,30,0,0,0,0,2.92471686e-05,2.80105851e-05,4.63118558e-05,2.87850653e-05,3.75437703e-05,3.57549397e-05,4.57344941e-05,4.90119273e-05,3.31299379e-05,4.55797308e-05,5.44348295e-05,3.98152224e-05,4.52834829e-05,6.23051892e-05,4.97222645e-05,7.56466252e-05,1.47085257e-05,3.6790243e-05,4.23085658e-05,3.4071054e-05,3.41175473e-05,3.69981608e-05,6.50412694e-05,3.22883752e-05,6.81429301e-05,3.70779308e-05,1.49883917e-05,3.17779268e-05,6.08899209e-05,5.57421845e-05,4.98947884e-05,3.98190823e-05
12896,12896,189060.559,28.3271504,0,0,30,0,0,0,0,3.13909877e-05,2.30274618e-05,4.81847164e-05,2.20406728e-05,3.87388463e-05,2.3014989e-05,3.92787842e-05,3.25694564e-05,5.00628121e-05,4.3979886e-05,6.57718556e-05,4.31619192e-05,5.09369384e-05,7.03884725e-05,4.67384853e-05,9.08644142e-05,2.73663991e-05,3.15510879e-05,3.9803137e-05,3.96863143e-05,3.95677343e-05,2.53781891e-05,2.84479102e-05,3.74294359e-05,8.08362674e-05,5.07729783e-05,2.04171338e-05,3.79930825e-05,7.26251965e-05,6.6251705e-05,5.43558381e-05,4.65194171e-05
12897,12897,189070.068,28.3382114,0,0,30,0,0,0,0,2.04598382e-05,1.699924e-05,3.48778158e-05,1.69231243e-05,3.45816406e-05,2.07326284e-05,3.78650984e-05,1.58167495e-05,4.46064078e-05,3.28072056e-05,6.22867665e-05,3.62486353e-05,4.09397326e-05,5.28021083e-05,4.11608489e-05,7.2881201e-05,2.22063209e-05,2.1433827e-05,3.59160003e-05,3.37767779e-05,3.6231846e-05,2.05816141e-05,3.40607512e-05,2.87178082e-05,5.94850535e-05,5.27013799e-05,1.5785803e-05,3.17444537e-05,5.58459833e-05,5.75379127e-05,3.99644596e-05,4.23715828e-05
12898,12898,189080.07,28.3501806,0,0,30,0,0,0,0,1.95061839e-05,2.44514176e-05,2.4674624e-05,2.86908544e-05,2.11203187e-05,2.60513261e-05,4.78360562e-05,2.10385333e-05,2.0964033e-05,2.30861478e-05,2.28815552e-05,2.65328581e-05,2.67248161e-05,3.14701501e-05,2.86265458e-05,4.46987542e-05,2.95269474e-05,1.98240177e-05,3.48644498e-05,1.40792999e-05,2.64865412e-05,1.99627284e-05,2.33975225e-05,2.54446786e-05,4.32481975e-05,2.13453386e-05,2.59208227e-05,1.94548193e-05,3.13272103e-05,2.37665372e-05,2.544772e-05,2.02170504e-05
12899,12899,189090.578,28.3631324,0,0,30,0,0,0,0,1.78145219e-05,2.01469447e-05,1.63655295e-05,2.75116236e-05,1.68201332e-05,3.04010518e-05,9.07749491e-05,2.31333634e-05,1.51565073e-05,1.34266147e-05,1.11309246e-05,2.17610723e-05,8.92068238e-06,1.78874197e-05,9.54035477e-06,1.90599167e-05,2.66290936e-05,1.45477616e-05,3.39993749e-05,2.05726246e-05,1.69650757e-05,1.45864724e-05,2.73980659e-05,1.68511979e-05,1.89603325e-05,1.3026297e-05,1.58620878e-05,1.33269941e-05,1.56467249e-05,1.19509832e-05,1.49243788e-05,9.72573071e-06
12900,12900,189100.108,28.3771475,0,0,30,0,0,0,0,3.56042474e-05,3.67005414e-05,2.18839214e-05,3.60561098e-05,3.15892867e-05,3.13191085e-05,7.99127592e-05,2.60462566e-05,3.45167173e-05,2.9815048e-05,4.29643806e-05,4.13183625e-05,3.38558384e-05,3.49035836e-05,3.43116772e-05,3.63785766e-05,4.16945477e-05,2.7016511e-05,3.17993545e-05,3.29925933e-05,2.67876494e-05,2.1995098e-05,2.95140744e-05,3.35674631e-05,4.32155175e-05,4.80563431e-05,1.94774075e-05,3.06264083e-05,3.66443346e-05,3.74989904e-05,3.42856183e-05,3.18105158e-05
12901,12901,189109.607,28.3923132,0,0,30,0,0,0,0,5.20719586e-05,4.00069184e-05,4.44597426e-05,3.85109961e-05,4.65850862e-05,4.05597129e-05,3.99618693e-05,3.15737379e-05,3.72673021e-05,4.82013638e-05,5.36948573e-05,5.05709941e-05,4.29428401e-05,4.00355602e-05,3.40727674e-05,4.69864026e-05,5.97172148e-05,3.63307081e-05,4.46580525e-05,3.35936711e-05,4.06645486e-05,3.21830339e-05,4.47783132e-05,4.66723432e-05,5.50570076e-05,5.63337744e-05,2.64641094e-05,3.52349307e-05,4.61358104e-05,5.31611149e-05,4.27683117e-05,4.00724675e-05
12902,12902,189119.62,28.408724,0,0,30,0,0,0,0,4.96631437e-05,3.62418723e-05,3.81650825e-05,3.3460492e-05,5.37443739e-05,4.34193025e-05,3.20697982e-05,4.09870227e-05,4.11237015e-05,5.41016707e-05,4.24770369e-05,4.75235283e-05,4.1978903e-05,3.89499764e-05,4.82655742e-05,5.15668762e-05,5.44784925e-05,4.44765283e-05,2.90147727e-05,4.6758134e-05,3.80904748e-05,3.78554978e-05,5.25215946e-05,4.88727783e-05,5.55682855e-05,5.36317239e-05,5.43261085e-05,4.53485372e-05,4.56554953e-05,4.03560189e-05,4.17287738e-05,3.67878383e-05
12903,12903,189128.685,28.4264821,0,0,30,0,0,0,0,5.54843755e-05,5.00377791e-05,4.95049571e-05,5.06829856e-05,5.79046246e-05,4.7973077e-05,2.64203736e-05,5.00801834e-05,4.51133819e-05,6.49980793e-05,5.71549754e-05,5.57773092e-05,5.65768423e-05,4.41103257e-05,6.23245724e-05,6.26663168e-05,6.60293663e-05,5.43361457e-05,4.13010712e-05,5.92348515e-05,5.42394191e-05,4.16106013e-05,3.21817352e-05,5.73543621e-05,6.86494968e-05,5.80278029e-05,5.73361285e-05,5.25235846e-05,5.46504561e-05,5.09376914e-05,5.53245445e-05,4.84063785e-05
12904,12904,189138.195,28.4456979,0,0,30,0,0,0,0,3.1281983e-05,3.30059993e-05,3.09879579e-05,3.88866829e-05,2.92731984e-05,3.5332363e-05,3.38638565e-05,4.69292281e-05,2.87513922e-05,3.89514644e-05,2.60742763e-05,3.13169949e-05,3.10112482e-05,2.8469618e-05,3.37236488e-05,3.11885233e-05,3.50467417e-05,3.61570274e-05,3.53123178e-05,3.2898839e-05,3.27573762e-05,3.0303192e-05,2.26965494e-05,3.0013478e-05,3.34037977e-05,2.81875327e-05,2.75033744e-05,3.21996886e-05,2.92404293e-05,2.48832166e-05,2.99319327e-05,2.90438657e-05
12905,12905,189147.717,28.4664912,0,0,30,0,0,0,0,1.71666325e-05,1.81381565e-05,1.3079507e-05,1.96840647e-05,1.19419255e-05,1.39681488e-05,2.96731414e-05,1.65093097e-05,9.06180048e-06,2.0036101e-05,1.63433306e-05,1.76439589e-05,2.28465633e-05,2.52847276e-05,1.98345861e-05,3.14830213e-05,1.61752669e-05,1.50003334e-05,1.70703552e-05,1.89196689e-05,2.03501168e-05,1.51138456e-05,3.25958899e-05,1.69847262e-05,2.79648903e-05,1.2497002e-05,2.07319899e-05,1.50060769e-05,2.15135733e-05,1.88072208e-05,2.04269563e-05,1.25424031e-05
12906,12906,189158.723,28.4889914,0,0,30,0,0,0,0,2.47027419e-05,2.40482696e-05,4.12631052e-05,2.67412361e-05,5.82854955e-05,3.67018329e-05,0.000150161519,4.4022494e-05,5.89601805e-05,3.99597811e-05,2.54178667e-05,2.42380265e-05,2.11177285e-05,2.15014716e-05,2.15472683e-05,2.00686645e-05,3.41134546e-05,5.27754601e-05,3.14104291e-05,8.15946914e-05,2.88938536e-05,4.88053338e-05,2.04584521e-05,2.74525482e-05,1.95669672e-05,5.52289712e-05,2.50148914e-05,6.31584335e-05,2.60666202e-05,2.33021128e-05,2.30965907e-05,3.68441761e-05
12907,12907,189168.741,28.513339,0,0,30,0,0,0,0,1.45826771e-05,1.95232278e-05,4.63205979e-05,2.78763218e-05,5.04155505e-05,5.28502605e-05,0.000189924307,4.68912986e-05,3.90154892e-05,2.9344812e-05,1.48727504e-05,1.64580833e-05,1.4317101e-05,1.2807619e-05,1.60205636e-05,1.34968677e-05,4.17619885e-05,4.85775672e-05,3.03243614e-05,5.82241955e-05,3.01415821e-05,5.55219776e-05,2.33689716e-05,2.56798739e-05,1.35398204e-05,3.30219664e-05,1.46838356e-05,4.92118634e-05,1.63269597e-05,1.27012008e-05,1.34386346e-05,2.4996818e-05
12908,12908,189177.755,28.5396854,0,0,30,0,0,0,0,3.55116281e-05,2.79927117e-05,2.24341002e-05,2.77654726e-05,2.05675406e-05,2.27700984e-05,0.000161455071,2.56494386e-05,2.08390993e-05,2.51217734e-05,2.98265659e-05,2.88172087e-05,2.46495601e-05,2.66420902e-05,2.64124101e-05,2.4428291e-05,2.54554834e-05,2.4366389e-05,1.9079509e-05,1.82630465e-05,2.76598203e-05,2.09146656e-05,3.84269078e-05,2.93605317e-05,2.46193249e-05,1.89948023e-05,2.86159575e-05,1.93764554e-05,2.29835168e-05,2.54310598e-05,3.18390012e-05,2.08863785e-05
12909,12909,189188.264,28.568193,0,0,30,0,0,0,0,2.71271492e-05,1.89074235e-05,1.93811647e-05,1.74752367e-05,1.85140962e-05,1.40422344e-05,0.000133534966,2.15764703e-05,2.7560367e-05,1.87703336e-05,2.33476276e-05,2.24843916e-05,1.98444268e-05,1.65616439e-05,3.12536249e-05,1.73981098e-05,2.00033246e-05,1.76409903e-05,1.67920425e-05,2.68755848e-05,1.95430966e-05,1.80490788e-05,2.76607097e-05,1.99032966e-05,2.03831696e-05,2.20660113e-05,3.3584125e-05,1.97365862e-05,1.73603803e-05,1.95430239e-05,2.76769388e-05,1.80226707e-05
12910,12910,189197.059,28.5990402,0,0,30,0,0,0,0,4.06518739e-05,3.48256763e-05,3.80404126e-05,3.40387014e-05,5.1476989e-05,3.12807642e-05,0.000109888584,5.64596667e-05,5.58566899e-05,4.96889188e-05,4.38150928e-05,4.26087536e-05,3.52389361e-05,3.53892974e-05,4.73615073e-05,3.546894e-05,3.62762294e-05,5.59179716e-05,4.23354795e-05,5.85276612e-05,4.11636283e-05,3.35011682e-05,4.59555667e-05,4.14694077e-05,4.12997724e-05,4.98792942e-05,4.06777181e-05,4.92596919e-05,3.73456242e-05,4.00671997e-05,4.51339547e-05,3.32391319e-05
12911,12911,189208.578,28.6324277,0,0,30,0,0,0,0,4.76132045e-05,4.39943069e-05,4.84651428e-05,4.13039379e-05,5.98467377e-05,5.20689209e-05,8.7981025e-05,5.87879658e-05,4.50931693e-05,5.3254902e-05,4.50319749e-05,5.13610175e-05,4.30065702e-05,4.28587409e-05,4.36739501e-05,4.63106589e-05,4.40867989e-05,5.63617214e-05,4.4077362e-05,4.77166104e-05,5.12117986e-05,4.80254166e-05,5.16262444e-05,5.77471765e-05,4.58161085e-05,4.63044853e-05,4.06898544e-05,4.73987493e-05,4.47605889e-05,4.64375298e-05,4.76089153e-05,4.12659574e-05
12912,12912,189218.511,28.6685583,0,0,30,0,0,0,0,2.23064162e-05,2.52204209e-05,3.24912471e-05,2.8188846e-05,2.94223391e-05,4.05739665e-05,0.000123459293,3.49448746e-05,2.61194273e-05,3.09386742e-05,2.94232268e-05,2.88165847e-05,2.74794293e-05,3.17991835e-05,2.59826866e-05,2.50944395e-05,2.29865909e-05,3.50359442e-05,2.80662771e-05,2.0838761e-05,2.56095955e-05,3.88475783e-05,4.80800991e-05,2.76234587e-05,1.94912973e-05,2.11986953e-05,2.52474711e-05,3.25279871e-05,2.78510306e-05,2.73600999e-05,2.5951078e-05,2.70350865e-05
12913,12913,189227.515,28.7076143,0,0,30,0,0,0,0,3.20685067e-05,2.02943611e-05,2.55366122e-05,1.78808514e-05,2.88788124e-05,2.07076137e-05,4.91959254e-05,2.26261509e-05,2.13636322e-05,2.112521e-05,1.77998481e-05,1.53087385e-05,1.67322414e-05,2.54995794e-05,1.42220015e-05,2.06958284e-05,3.21730186e-05,2.12735213e-05,2.11861061e-05,2.60355737e-05,2.56722687e-05,2.20974925e-05,2.3645689e-05,2.68429358e-05,1.32744326e-05,2.26077573e-05,2.12518225e-05,1.84891123e-05,1.88739141e-05,1.67943817e-05,1.70738294e-05,1.47723686e-05
12914,12914,189237.011,28.749869,0,0,30,0,0,0,0,4.30368309e-05,4.04867897e-05,4.57750539e-05,3.84512859e-05,4.43021854e-05,4.46066551e-05,2.70963283e-05,2.98430568e-05,3.23439526e-05,3.92486763e-05,2.20500915e-05,3.16951737e-05,2.25874992e-05,2.58354303e-05,2.31433241e-05,2.24504365e-05,5.17786793e-05,3.28795577e-05,5.06775541e-05,3.72312206e-05,4.29078791e-05,3.28637252e-05,3.98569318e-05,4.4386783e-05,2.29289744e-05,3.1271029e-05,2.5571786e-05,3.41415434e-05,2.3967923e-05,2.39360252e-05,2.8547438e-05,3.15543984e-05
12915,12915,189248.535,28.7957942,0,0,30,0,0,0,0,4.33524656e-05,4.55779846e-05,3.53979594e-05,4.18671734e-05,3.72055692e-05,3.91112662e-05,3.11203694e-05,2.94298261e-05,3.93741611e-05,4.53938919e-05,3.24323846e-05,3.67196117e-05,3.23879249e-05,3.29377217e-05,3.98176417e-05,3.02425033e-05,4.7887188e-05,3.55973243e-05,4.34499816e-05,4.39147043e-05,4.05187202e-05,3.130201e-05,4.47185339e-05,4.00235149e-05,2.92208642e-05,3.96911673e-05,4.13352427e-05,3.9920953e-05,3.30686016e-05,3.14803328e-05,3.83997976e-05,3.79885278e-05
12916,12916,189256.524,28.8455041,0,0,30,0,0,0,0,2.12117156e-05,1.72352266e-05,1.64644953e-05,1.85239751e-05,1.5394935e-05,1.66961581e-05,5.81746062e-05,2.27173787e-05,2.4126377e-05,2.26033681e-05,2.01125422e-05,1.87004207e-05,1.79013368e-05,2.00960076e-05,2.30144706e-05,1.97898426e-05,2.04883563e-05,1.83420507e-05,1.73000881e-05,2.31627746e-05,1.96091551e-05,2.15620876e-05,4.6786623e-05,1.91849449e-05,1.85320805e-05,1.98439484e-05,3.24791617e-05,2.06276909e-05,2.22999006e-05,1.93208853e-05,2.33558349e-05,1.79876661e-05
12917,12917,189266.065,28.8982912,0,0,30,0,0,0,0,1.7811064e-05,1.57719842e-05,2.59959415e-05,1.66977552e-05,3.1293428e-05,2.39753954e-05,3.21263506e-05,3.26002337e-05,2.57157553e-05,1.8410301e-05,3.72879404e-05,2.69728753e-05,2.94493038e-05,3.62274404e-05,3.52652169e-05,2.64422852e-05,1.83033462e-05,2.88665578e-05,2.24305313e-05,1.73388362e-05,2.38917764e-05,3.18433522e-05,2.62360336e-05,2.39037508e-05,3.15005309e-05,2.37812055e-05,2.10346316e-05,2.16189692e-05,2.71875488e-05,2.62444046e-05,2.77022209e-05,2.29154612e-05
12918,12918,189275.561,28.9554447,0,0,30,0,0,0,0,1.5751255e-05,1.773437e-05,1.62328288e-05,1.95661123e-05,2.3699853e-05,1.90453193e-05,1.55860926e-05,2.95863683e-05,1.81872547e-05,1.4037354e-05,2.41889829e-05,2.08894544e-05,1.66025948e-05,2.09714362e-05,1.81070409e-05,1.536731e-05,1.27163421e-05,2.55584473e-05,2.04939479e-05,2.23908137e-05,1.76141184e-05,2.00979484e-05,2.56337898e-05,2.10304224e-05,1.61397802e-05,1.72516629e-05,1.25781025e-05,1.64632784e-05,1.38914047e-05,1.78010578e-05,1.51599052e-05,1.57839786e-05
12919,12919,189286.266,29.0222659,0,0,30,0,0,0,0,1.51266941e-05,9.39791607e-06,1.28337697e-05,1.23570308e-05,1.74264005e-05,9.35779372e-06,2.6678561e-05,1.96541023e-05,1.22068914e-05,1.18778698e-05,1.37988363e-05,1.54926602e-05,1.17018208e-05,1.57894992e-05,1.08404383e-05,1.51862459e-05,9.10500239e-06,1.40536722e-05,1.14723744e-05,1.13101078e-05,1.16086385e-05,1.09562379e-05,2.29356501e-05,1.71680749e-05,1.33571048e-05,1.64994526e-05,2.26966204e-05,1.51317563e-05,1.13342549e-05,1.60970958e-05,1.20799859e-05,1.06221587e-05
12920,12920,189295.766,29.0938795,0,0,30,0,0,0,0,2.97757433e-05,3.50132541e-05,4.61094314e-05,4.90928651e-05,4.21266923e-05,4.20885408e-05,9.12475152e-05,4.32500528e-05,4.02181213e-05,4.25974577e-05,4.51571905e-05,3.56337878e-05,5.07825243e-05,4.74238477e-05,4.74134722e-05,6.95124982e-05,4.75866473e-05,4.5056011e-05,4.89817539e-05,4.21337645e-05,4.17817973e-05,5.89029623e-05,1.81061423e-05,3.4813409e-05,5.86905298e-05,4.44117177e-05,4.97632427e-05,4.91835635e-05,5.70462762e-05,5.69816439e-05,4.36258197e-05,4.86715799e-05
12921,12921,189306.046,29.1467485,0,0,30,0,0,0,0,3.96250216e-05,4.5099001e-05,5.2893949e-05,5.51528428e-05,5.08541088e-05,5.10015852e-05,9.973954e-05,5.82517387e-05,4.77967951e-05,5.21725597e-05,5.4522141e-05,4.59578332e-05,5.75797749e-05,5.4836124e-05,5.90940654e-05,6.68161156e-05,6.0502698e-05,5.64453039e-05,5.3557822e-05,5.26363656e-05,5.14007697e-05,6.24790919e-05,4.62728021e-05,4.53635912e-05,6.42564337e-05,5.39258435e-05,6.06777794e-05,5.74348924e-05,6.09815143e-05,6.22799271e-05,5.11280814e-05,6.16852412e-05
12922,12922,189316.073,29.2100087,0,0,30,0,0,0,0,3.26070403e-05,3.13461424e-05,4.09549575e-05,3.52203206e-05,3.52555144e-05,3.44384462e-05,4.6641635e-05,2.92293007e-05,3.22068736e-05,3.73111761e-05,3.57306817e-05,3.61815437e-05,4.02145088e-05,3.47283531e-05,4.11786423e-05,4.38902862e-05,3.90833993e-05,3.04416189e-05,3.86530191e-05,2.89655527e-05,3.71816568e-05,3.48536814e-05,5.43897295e-05,3.59878031e-05,4.23779529e-05,2.92025688e-05,4.50754887e-05,3.51692252e-05,3.95818643e-05,4.31432709e-05,3.54769909e-05,3.68232104e-05
12923,12923,189325.592,29.4000252,0,0,30,0,0,0,0,2.86154045e-05,2.37914501e-05,2.44116964e-05,2.23012867e-05,2.31005979e-05,2.0513271e-05,1.75882378e-05,2.231695e-05,1.96394667e-05,1.90387927e-05,2.21976879e-05,2.07899302e-05,1.77251131e-05,1.84371111e-05,2.1330814e-05,1.40747597e-05,2.23586067e-05,2.33755363e-05,2.19778412e-05,1.5867352e-05,2.4095425e-05,2.17344677e-05,3.0546169e-05,2.44228486e-05,1.75426067e-05,1.74947636e-05,2.1503005e-05,1.81255928e-05,1.88312115e-05,2.21840583e-05,1.97675126e-05,1.8158662e-05
12924,12924,189336.119,29.5627618,0,0,30,0,0,0,0,3.6717367e-05,3.56269375e-05,2.75046441e-05,2.72959333e-05,2.41489524e-05,1.3333959e-05,1.20597442e-05,3.32575582e-05,2.73902024e-05,3.04902151e-05,3.71078459e-05,3.06152142e-05,2.83539102e-05,2.88130814e-05,2.47348271e-05,1.96076035e-05,2.02575702e-05,3.32572308e-05,2.62112826e-05,2.72027064e-05,2.80918975e-05,2.34622694e-05,3.21962143e-05,2.8997616e-05,1.9738105e-05,2.31626927e-05,1.79965919e-05,3.08873277e-05,2.46372292e-05,3.25238834e-05,3.40270526e-05,2.93062749e-05
12925,12925,189345.611,29.1382372,0,0,30,0,0,0,0,2.79470478e-05,2.19733247e-05,1.85824701e-05,1.73146418e-05,1.76258582e-05,1.47711098e-05,3.22429987e-05,1.82258991e-05,1.7069864e-05,2.1072743e-05,2.74710019e-05,2.0634212e-05,2.47624757e-05,2.48735851e-05,3.21631051e-05,1.8724324e-05,1.41235087e-05,1.67329599e-05,1.54120971e-05,1.36707267e-05,1.95573666e-05,1.66532063e-05,3.00772881e-05,2.33279588e-05,1.76923586e-05,2.14397351e-05,1.82708045e-05,1.56966489e-05,1.95614848e-05,2.6040967e-05,2.65034923e-05,2.30596088e-05
12926,12926,189355.632,29.0148366,0,0,30,0,0,0,0,2.82974415e-05,2.94649435e-05,3.28961214e-05,3.33736425e-05,3.90718269e-05,3.84103223e-05,9.25094791e-05,4.00330464e-05,3.89068373e-05,3.47913701e-05,3.53012074e-05,3.5497098e-05,3.42521453e-05,3.50209702e-05,3.72223039e-05,3.30557887e-05,3.64515581e-05,3.81006539e-05,3.50592018e-05,3.63871295e-05,3.25348119e-05,3.9069655e-05,4.94841552e-05,3.34542674e-05,3.46117049e-05,3.28097267e-05,3.70087182e-05,3.85337153e-05,3.3694283e-05,3.33258795e-05,3.31031115e-05,3.16740843e-05
12927,12927,189364.62,29.9065178,0,0,30,0,0,0,0,1.93708947e-05,2.18066471e-05,1.94645836e-05,1.34184702e-05,2.39897745e-05,1.91184954e-05,5.62162422e-05,1.40857555e-05,2.11951137e-05,1.40744596e-05,1.58265666e-05,1.05897152e-05,2.21989249e-05,1.62664419e-05,2.1073005e-05,2.23198149e-05,1.51072836e-05,1.82572476e-05,1.28562033e-05,1.53483197e-05,2.24309861e-05,2.10952639e-05,2.69419997e-05,2.13662915e-05,1.99002116e-05,1.52361017e-05,1.25634451e-05,1.70873973e-05,2.12063005e-05,1.96845031e-05,1.52168604e-05,2.17109682e-05
12928,12928,189375.163,30,0,0,30,0,0,0,0,3.60687591e-05,4.33514251e-05,3.95125389e-05,4.30182517e-05,3.27632952e-05,3.36656631e-05,3.02830704e-05,2.32281327e-05,3.18957427e-05,3.29342292e-05,2.35377756e-05,2.83979698e-05,2.83091322e-05,2.41322396e-05,4.14194437e-05,2.29594643e-05,4.21040313e-05,2.74777412e-05,4.03993326e-05,3.23481036e-05,4.39251417e-05,3.12457778e-05,4.43398239e-05,3.67725697e-05,2.16054723e-05,3.01425353e-05,4.75166598e-05,2.98110826e-05,2.60184315e-05,2.59057761e-05,3.37549973e-05,2.83649879e-05
12929,12929,189384.184,30,0,0,30,0,0,0,0,4.16533621e-05,4.01717771e-05,3.76392782e-05,5.10255195e-05,2.96657399e-05,4.5590521e-05,4.535681e-05,1.80380885e-05,4.15074392e-05,3.67009452e-05,2.74992599e-05,3.09678289e-05,2.99617423e-05,2.91219021e-05,3.31314332e-05,2.7527969e-05,5.04420277e-05,2.59204735e-05,4.68396865e-05,3.97309195e-05,4.67674035e-05,2.70986584e-05,5.65820919e-05,4.36484952e-05,2.04181233e-05,4.03535087e-05,4.54232359e-05,3.2750555e-05,2.86755185e-05,3.60414051e-05,3.70729467e-05,3.57916506e-05
12930,12930,189394.744,23.8911033,0,0,30,0,0,0,0,2.86458144e-05,2.90607677e-05,3.03590605e-05,2.50033627e-05,2.25311996e-05,3.39189282e-05,4.29148895e-05,1.98238122e-05,2.59784774e-05,2.7383554e-05,2.40760382e-05,2.53217186e-05,2.69390348e-05,2.20071743e-05,3.10236755e-05,2.14849752e-05,2.93738176e-05,1.83297707e-05,2.71106983e-05,2.38483844e-05,3.07238988e-05,2.23975549e-05,2.95099926e-05,2.80607801e-05,1.79330564e-05,2.65246199e-05,3.44685322e-05,2.07151079e-05,2.59098615e-05,2.73729183e-05,3.18980201e-05,3.17855338e-05
12931,12931,189404.266,23.6889134,0,0,30,0,0,0,0,4.19778698e-05,3.833749e-05,3.90695241e-05,3.85533203e-05,3.07348528e-05,5.085671e-05,2.98629475e-05,2.26567518e-05,3.28669339e-05,3.49944239e-05,2.36253964e-05,3.36733756e-05,3.36466146e-05,2.36586711e-05,3.28329843e-05,2.95148348e-05,4.03016893e-05,2.93750782e-05,4.09794447e-05,3.29557661e-05,4.06563777e-05,3.49654838e-05,2.76455103e-05,3.54265176e-05,2.43509548e-05,2.41628932e-05,5.67407587e-05,3.09620518e-05,2.49970562e-05,2.37110908e-05,3.75826567e-05,3.46930829e-05
12932,12932,189413.76,0,0,0,0,0,0,0,0,2.61483565e-05,2.82101919e-05,2.82969595e-05,3.39651961e-05,2.34035924e-05,3.98917509e-05,4.1089148e-05,2.01985258e-05,2.7244294e-05,2.45897008e-05,1.8263021e-05,2.04031749e-05,1.81056803e-05,1.83256761e-05,2.07535613e-05,1.94520162e-05,2.76622177e-05,2.36099859e-05,3.04089881e-05,2.21960308e-05,2.77841173e-05,2.48348588e-05,3.94894305e-05,2.52612372e-05,1.54242935e-05,1.91957897e-05,2.98292925e-05,2.42273418e-05,1.58646053e-05,1.64278154e-05,1.89461462e-05,2.14544671e-05
