tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
1186,1186,11850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.682852500224,217.770291122475,281.40678379068,199.645819291709,274.192398331233,293.908429160957,298.113452667628,225.472060512623,250.502678119578,240.185217768558,241.590875533702,251.636942918396,287.985581150676,272.537122606714,229.438474510684,267.029851877741
1187,1187,11860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.435759647228,281.957721181266,278.057414554609,267.980009413202,297.623120721439,236.149643018457,302.888300609414,329.068348364875,232.817872744355,251.160890663163,269.214313470921,261.801123069216,217.101414996326,256.602731468514,295.298376353896,241.602334572677
1188,1188,11870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.707791022304,249.248123286297,242.204698249355,265.167104411508,277.6368783445,301.388070358467,280.440754480124,287.251661752514,242.598771010977,256.958860914446,218.344316899303,264.198977082346,220.409763630074,198.027020133793,213.915494259437,239.535735382211
1189,1189,11880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.857229756125,261.889363519517,221.115589659517,247.305189692006,225.153706055642,188.700764425053,311.617560134683,274.691448426621,218.775706311225,201.649900605286,243.835965691988,216.44810205286,221.695119344831,239.964774291838,306.528959429318,270.199515742993
1190,1190,11890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.844877258846,300.20933615792,254.33307691449,186.084101527944,257.026253855902,203.932431978247,284.210460007127,283.339236463638,267.04024915967,222.068862014514,250.976453875483,231.698324054098,255.830350247488,136.828103640443,235.221570882939,252.453773225523
1191,1191,11900,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,240.972635673499,233.172780490326,257.305956621984,228.417252007094,282.513123978191,278.933031674688,274.905563621998,280.13095672105,247.484046627336,262.102930801748,211.175535227206,274.452232325475,193.380391592312,228.638363431248,212.685402579513,224.302425573645
1192,1192,11910,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,206.907541274941,235.409603947694,291.101440375251,277.775303642995,205.117365597951,229.446502785346,255.690595693751,258.788906752224,259.954361918217,244.186432910004,333.500337547936,190.90074252839,215.740636176261,281.172343940163,239.24974739777,216.616262105409
1193,1193,11920,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,262.649415586674,190.637302673732,203.263145648364,176.582789671464,375.786119511078,264.471646760951,297.663526914731,228.338655516326,247.048315440782,255.244479287186,235.545198165423,224.519387283066,206.635818691185,270.31011229109,235.92287621387,248.164673803672
1194,1194,11930,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,274.602953470449,255.783467386596,252.377997449291,285.451557389033,253.136618939809,203.397652851676,295.826584163124,264.666432478908,183.63216867925,242.901858244078,266.977678666777,193.910887723842,263.172591587922,304.971457566694,296.141752987508,265.48582398802
1195,1195,11940,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,242.547048232099,287.478302641919,212.666854215177,252.527785555009,230.981461319297,257.351653501803,308.310391176733,258.428050326734,252.188449183903,213.133702459685,242.916144075695,267.520224868921,251.501718438511,240.315352079161,273.057645415318,264.465451783561
1196,1196,11950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.79215442758,292.892403187518,253.818217145692,227.639369603461,304.685075679916,227.076655302925,289.544927013058,296.784667803779,249.164765026769,265.872993019423,171.867019937593,236.012949007872,280.71000439478,229.267918830671,223.69830624347,210.969824299301
1197,1197,11960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.854855355719,230.270502054766,244.752587090063,234.243160500021,169.891722124126,235.238382927821,305.013063939287,275.22531289848,244.174358033324,260.212354180701,244.125016874002,292.841615777777,271.580567103978,238.6814060642,229.491382074695,214.782300799597
1198,1198,11970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.742717854778,266.626836813297,211.091185560542,185.033275661055,215.69461131521,258.613542598702,305.106166343115,166.486409868259,241.68679099346,211.191309408819,235.247614287755,199.261526002841,253.938062702924,285.439025140223,277.590017591025,256.599529145175
1199,1199,11980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.504891697599,204.836438680087,278.800869219644,289.411838004846,221.683991648014,264.244604320371,295.410735107153,282.840569093255,201.421987006193,192.034202813798,279.670373392447,220.378605873975,254.280695777849,242.571050125903,203.916694240712,248.464889505163
1200,1200,11990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.069661062651,209.977513928441,210.946444095986,289.046068774326,221.801912877853,229.140055324381,295.272218302554,179.743353456129,211.439824800874,250.760293692713,242.195720752018,225.274303779625,245.476898982109,201.896002388912,226.929225619913,183.999542599171
1201,1201,12000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,233.772818644091,248.901962537029,253.412700923815,267.084414913211,219.348174832424,274.843306025527,314.57030707403,273.900109430987,286.101250694592,218.604872917312,165.269195916563,259.743646093581,264.336075192699,230.496980810806,261.91046289624,203.322804881384
1202,1202,12010,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,327.894344176709,245.417590359791,337.420871326166,295.612755782812,279.385369193887,246.52231740665,314.323743135218,260.418640564663,250.881588588211,271.100969453,204.183359490166,205.524949138744,184.752119916343,202.558146791953,189.890413396696,267.986453170967
1203,1203,12020,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,172.244321305803,265.352555302641,276.1294432728,265.801285820638,294.755412891469,172.545429705391,302.816475942696,247.059860024132,217.245043603884,287.526878081519,244.729788876053,221.261768893874,201.515887757958,239.441102189093,210.697545424509,190.271170068184
1204,1204,12030,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,223.050517665857,260.426045903032,191.334706963487,203.26010795644,170.95926849199,222.157257359193,321.663112700725,295.012301487478,234.199922049492,273.361071571135,182.634186790424,191.837744792837,221.226809770991,246.817718843934,235.041110364623,229.61761399613
1205,1205,12040,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,282.379291643046,247.350667653835,208.500111181442,236.354976213416,255.61026552068,269.217348568409,325.203180253932,299.934942417461,272.833156505024,198.057047731337,190.893707882687,284.938133609594,281.290479194084,248.311280357989,208.588609489778,201.706863340488
1206,1206,12050,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,312.55576000954,286.413632362266,183.770059884618,268.119976140784,229.602420136954,307.633749353231,324.986468621217,232.602497012384,259.693266974325,190.878596161369,216.568878424251,242.278047776317,257.787880298589,292.202379345385,263.62302227863,260.570739519783
1207,1207,12060,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,243.484345194488,229.758024528259,231.613471944563,239.841212275779,202.260160855902,276.642130489664,323.92420586682,161.476855940021,275.736771186934,186.474917788806,230.444783102959,272.921793935615,226.176140457019,228.94237720614,215.353851904759,192.611078617719
1208,1208,12070,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,310.051664074637,246.248585769135,264.80278804203,294.40153205099,253.775970715661,183.475939003611,325.573759631437,263.231691756615,213.516614454186,208.091453785968,245.498515324936,184.200276654197,232.035635307038,264.811294053971,249.104273831808,232.912117201504
1209,1209,12080,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,290.585403591314,280.12966910114,250.431676485973,271.195814513112,246.101583188735,251.035254434611,345.279928900644,220.851325094848,284.966037403819,219.341265643303,239.775972816045,254.622946049498,207.500387044156,251.414065260169,325.679317101153,292.267622167517
1210,1210,12090,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,243.525552457461,307.693456996105,215.719512436144,301.456536053234,219.630933595883,228.306765153373,356.852858786753,221.471859311464,286.071867295801,274.808065415213,247.321347133235,265.463942021657,221.583785641412,340.148368551442,341.728193469613,219.979518928582
1211,1211,12100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.668940644957,219.172695751104,329.146347349469,261.203247029186,293.833127655997,273.139835525569,342.988847330711,273.251312498943,247.23011428126,249.533511074445,235.647912879235,292.647898969349,265.134148763358,199.301063569703,287.965545520243,292.543799612562
1212,1212,12110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.3658076119,209.415947572245,203.4317703264,200.763754378033,297.832840431988,265.780224593735,364.841327944464,280.912689246884,252.204312487726,303.338625076234,283.28462381731,250.730943067227,184.391399967941,238.072852596448,258.936478959821,241.353639243535
1213,1213,12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.660900395008,216.804436885361,259.242057505033,289.580166774242,271.386126424707,263.699242761391,388.465135095649,210.71850101398,241.624208624524,251.153080931186,219.511597167042,261.50516704868,245.799341388462,277.090516527357,254.754208963379,249.679918724667
1214,1214,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.919803744374,199.771694786481,282.923400979723,234.569289337132,191.078958610628,277.404960347388,358.528245345126,276.496228924033,294.256459458403,214.291757874874,224.825484310097,225.63802768737,261.931743633,338.815867132832,263.605373191209,263.576354196901
1215,1215,12140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.988660020932,240.904225076272,254.102728189091,255.992128170587,287.387542130817,327.133507982605,338.620254474232,186.496379277087,275.57607935915,225.968580772357,215.85170920252,186.921197013503,278.296282819225,222.628699828233,214.086092590713,272.783811306481
1216,1216,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.987707684277,254.366498022391,288.450378738825,230.896375486337,247.452707683123,270.587577945379,317.772180699515,263.065903184927,261.850416073852,315.054498871207,268.607829252928,212.253102062241,281.866147222915,244.404037537746,215.753647584513,212.825643405539
1217,1217,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.20044448752,276.345716210456,285.792696312765,342.333440783581,219.510271285387,248.189629688854,330.351393472334,219.672255896586,214.181675632232,268.23654037548,256.292315277456,237.470388065678,266.117572183362,274.054173501834,221.765057521663,228.824850627686
1218,1218,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.181186855607,215.14767754928,217.622454986618,240.89868275513,192.201079879504,186.792342031424,316.747262694256,210.394467429139,290.336118410043,268.850308759983,205.324514114132,282.823640144696,287.381200636752,229.788662333783,309.920387906959,274.119886070457
1219,1219,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.698975522964,267.453096541889,218.199870023021,213.78311345739,282.906881504208,237.986910079239,323.920205555721,243.591437650117,284.456368530714,251.166174815468,204.682012158862,346.00270265165,240.269325295316,274.411142174771,247.493144194945,285.388479877018
1220,1220,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.215601539835,275.655765493723,199.075902679606,244.332940591191,219.213973418144,221.823136436174,328.520431667199,321.032687088154,206.149001833786,213.145998904477,288.415632279283,268.12558822191,214.021153369341,295.186882257679,214.623309137996,277.814126330964
1221,1221,12200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.088846775523,191.364174032006,292.049417302874,282.459208053258,280.175723987441,261.980124750344,306.828853002353,286.391936132521,251.470149343141,280.407425986414,254.588428367645,240.031949187211,251.053521531144,265.149873142527,292.093120945941,289.37968516083
1222,1222,12210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.646964609846,277.818083605402,262.923792202551,271.044056545773,256.23526009524,251.711708270439,336.386968467079,241.730630907499,320.728290906446,219.966161696544,275.672625409623,280.689113575661,352.188034098642,253.171333917764,290.872531499918,243.364383141141
1223,1223,12220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.772643343705,307.549785740161,290.006862817331,263.982602717008,214.346866185787,320.414603761787,300.640151834617,281.475216051134,200.881959250941,277.629720549693,239.554616484453,218.725300962498,302.586697999187,267.52567925948,190.165077103561,254.006348080586
1224,1224,12230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.633998600707,267.299741923411,266.073292863857,189.608842074554,320.500011228176,306.017373246558,299.695323239716,246.968805411646,341.287469491512,260.554941865442,271.632526059882,289.813069706925,172.867321678548,255.299968172738,256.037397236974,234.157823140262
1225,1225,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.470209314239,329.566750923015,282.518915692896,208.186681115563,267.964300128194,261.045287768233,298.179389485304,281.052912552598,304.114900190392,264.060714289877,254.522764004731,258.012385055192,246.828303057102,194.529983414163,285.714075519163,265.538263829236
1226,1226,12250,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,290.194387797809,302.866682041613,266.445251436019,320.973730672363,261.105776459206,272.503080714687,312.297402543788,284.764174755866,258.962290511398,261.782119602154,174.450685508984,255.83272232109,299.399246842539,280.71852796138,265.145900449479,243.280669616872
1227,1227,12260,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,207.799813839907,268.135301192557,210.038760795089,288.081540106588,231.624928148328,298.505035402436,301.851156429262,255.325332397648,271.315752917888,311.631098782549,270.679428770707,240.123413269993,214.095026176289,278.093552837363,267.462967122925,253.399662628156
1228,1228,12270,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,134.865562206566,181.632274544385,198.45705064501,259.340800942602,263.960281223667,203.221406768757,301.763986987137,222.430709799592,319.298678739912,201.279061281036,312.003084077346,270.223167940393,233.717314017064,276.588864771802,231.548167827968,235.595840621786
1229,1229,12280,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,216.442194970813,266.599170526028,272.868722172762,237.460671303191,180.507053257322,207.73711381168,289.388058429397,232.196139322233,232.538168887964,262.147913591667,222.283802112167,240.78872137515,342.544345346975,237.84149746081,210.598390372224,181.903408943054
1230,1230,12290,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,219.010603579103,235.040656065796,228.011724986218,239.236322666533,211.237459145976,215.633412874906,288.466854680678,228.683514359821,233.945188085803,281.353959871727,228.593769134351,179.405056531972,264.445373775193,300.901975847582,277.844087980975,312.850003057723
1231,1231,12300,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,275.297851437775,282.044004499023,263.9350873055,186.66832332389,193.882521541855,271.630141093096,297.987477609599,272.720251931646,215.822927596925,263.889542521502,217.000094927061,218.573466923201,217.664467499827,214.602692137006,235.33486653482,189.010291445072
1232,1232,12310,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,225.818658762539,223.162661037786,225.512505157596,250.338009454099,253.571838402007,269.474462997403,334.911103601428,234.068577347763,261.463097286863,224.948392811758,231.146174532764,270.122500755549,315.563371885982,263.94294144994,198.463179513001,256.623715416521
1233,1233,12320,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,256.121357027063,271.967822408195,238.383293623081,274.401246340812,308.746820577252,294.402330538523,326.008891762985,326.445135706593,224.536324247253,246.189157091689,275.06633968952,292.523163579676,282.308896955027,280.856394005549,200.983808317718,277.745034629216
1234,1234,12330,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,271.511603056622,248.014893613492,303.972454680495,278.109627913261,303.745214693437,247.857501990993,331.791167265373,281.844621730498,316.601894833774,257.947147426234,234.096675503389,248.900831914616,300.57967337561,282.157921171073,245.061389518843,210.131064570158
1235,1235,12340,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,301.682207571854,226.220047070281,222.355567615281,265.114349154381,269.791699062567,252.818224927639,353.806690260227,242.955327604296,240.241831495748,300.307683352174,255.15272202104,201.261255588281,217.097644673261,227.093377015319,294.520665002894,251.631573478937
1236,1236,12350,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,250.22121966674,289.246382846235,242.155619291534,231.393927732567,212.155894935722,223.314708823357,343.991805419223,258.036902444209,279.528934929415,221.655863728677,304.506716071594,325.061968167274,262.635661608456,299.902801816059,239.997011667433,228.121579460403
1237,1237,12360,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,235.164589082374,258.452779303126,190.865339695214,234.998664132485,282.26067302234,220.384266432208,344.100594497743,198.088051869379,245.896394066081,280.036241520363,204.927859096051,204.911737747073,260.060389208451,229.934630108436,232.949842049956,271.660404495713
1238,1238,12370,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,170.067856986916,269.13476693969,251.27315766795,278.977875934901,237.490481640312,280.060307061676,365.911896755539,277.711237016476,247.064485055364,201.665622717136,291.605183096356,290.596855139141,258.561112053756,265.372809846174,278.367609293188,261.215925109375
1239,1239,12380,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,262.646580425992,223.880542184911,232.941457945126,227.635290498332,233.245068216484,290.715913583418,363.733528828661,331.306960009244,255.292307110223,246.68673600548,199.090858882601,257.698345422641,304.158186035937,310.812882770335,258.431394227838,317.715415466266
1240,1240,12390,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,257.786861492073,268.952787938158,228.390161256753,238.953137311372,257.011764654522,236.35354492004,359.956877418713,245.3945942039,279.788025669922,186.372913879671,256.273301250355,300.647393846588,224.735880597862,280.039826610181,252.593319882754,166.258069668956
1241,1241,12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.878072297577,295.473966093709,214.332997686934,248.705020049319,219.313104314305,252.979402646477,364.396191783161,263.253495133141,288.700514713446,216.138715151796,333.593337286445,156.932714105739,155.548260427891,166.670008582353,262.113590266799,252.845040861339
1242,1242,12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.931479602132,258.9990554081,242.644759620426,206.719091856466,295.175402960739,242.547058619523,383.335481631355,287.863397378714,205.624078639248,235.131780437143,249.251126153925,233.807159738644,292.810112876603,269.390452803762,246.315811858972,333.48624232623
1243,1243,12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.0812625357,293.371552300634,266.532283456342,225.343408216507,265.004635742943,252.768464491544,365.600520961468,315.823603832988,248.205718432744,218.673302078315,254.242244529363,274.933322736812,257.330379606385,194.49609194243,271.132647597916,229.73707241395
1244,1244,12430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.394503105698,235.512187903761,253.03549761741,245.48008077665,237.992761236978,252.948535176401,371.220890765119,224.843658629661,221.744821501103,265.482962123494,226.459392306088,217.670210423932,269.192462574962,295.489423309465,314.410780947491,245.191887922798
1245,1245,12440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.620680145993,268.707696556307,226.124047315851,267.13028082215,268.712523903161,247.482063387151,359.819569405866,228.813527819108,232.725680223039,244.723245993014,250.355697520592,148.808767854385,217.197482113986,248.538980389247,338.57434436775,193.621041025128
1246,1246,12450,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,224.54757684133,207.666234801684,296.096719983962,234.899499015859,281.964586432246,210.599768045072,373.884410213598,288.287867601765,225.979627881796,219.46294673308,245.376818284054,243.092232490418,239.669357614214,289.207594774666,298.880945895539,297.578977669354
1247,1247,12460,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,293.503953978024,233.40115875341,238.435695459243,252.65783646136,211.422919720145,273.310077662113,344.756962708186,305.668936021274,224.732289108891,192.774551403593,288.656317124415,296.676319333139,237.953927097073,203.346379611411,258.774370317236,256.997793528261
1248,1248,12470,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,253.448726855225,293.433129967941,235.911854148949,258.689760107482,244.360094398266,248.355826891226,371.852484630275,236.505165930784,272.435691932799,257.56796325473,269.408856933695,268.145313528923,232.622447649452,229.237120694015,226.205442518008,208.953069873003
1249,1249,12480,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,219.181490517271,306.395813096593,304.997414589632,293.40339827444,171.695026914323,222.328807106384,321.730619520279,263.764484733804,276.188163310884,272.565710533012,296.425364918194,187.94992370542,253.231984105148,262.799573485278,226.501337308678,220.772368188191
1250,1250,12490,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,253.853356394064,214.750822413794,238.004366239833,272.164938825407,251.578921988861,258.085065114153,360.645037232985,206.771112576787,290.978572033764,177.23311810344,276.21076493855,254.616055582709,268.955016870084,218.302504106688,221.333701089825,289.22342146312
1251,1251,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.908154537682,166.781973015628,232.797426288145,230.600782001212,204.068283143107,210.564326596857,353.806690669215,236.623783978889,289.799007274437,201.733566159626,175.610567081062,276.283448212947,307.163970217415,232.314613334674,223.49857768775,321.893220791725
1252,1252,12510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.123998542772,294.502753220075,269.200535458228,230.480849916922,226.912329977356,251.789778897317,372.449258845368,206.962126015961,244.779680296108,217.142549272734,189.347643593005,277.828119179551,221.411852279565,197.993096549248,196.675186357577,234.973592330571
1253,1253,12520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.008375030496,242.822584328383,243.794584313662,284.107486097955,282.271209854657,309.949210880737,338.388761736553,190.336053827044,226.041985973287,234.489788161462,210.190344525316,227.784935889723,208.928020044761,252.033073688162,237.512095835387,249.407353412821
1254,1254,12530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.489319826149,275.620084026044,258.874154044285,270.676446186555,221.783214847537,249.674809759151,350.623224818893,256.296510607314,272.450845380748,272.344926381789,261.116976931263,246.0796047411,284.006999010139,256.742693899358,319.78622108821,306.264540069113
1255,1255,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.70600639485,220.00476910236,240.974433192468,219.883567071368,238.672058819961,271.480809796255,352.165650404487,232.563868980335,242.849830942409,302.846495517822,259.068039597696,203.115062509094,260.376604442216,211.854762227483,243.726269676716,192.735972183132
1256,1256,12550,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,233.917189170581,267.161149423791,236.67777734555,241.81386650683,287.725515501147,276.524103650451,347.202526152034,269.820390845228,346.119233558836,246.378305576119,265.511947750185,196.169051865666,217.218489689497,275.012692015738,276.513139777843,236.999479481788
1257,1257,12560,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,316.274312509049,284.660001491126,245.374430706924,249.380284266954,253.185191991194,252.261405941738,325.601926340961,284.080113041615,201.881876215494,246.026656090895,217.502229979001,329.631624054052,215.207045414597,232.099958109577,261.053377058057,274.814356563228
1258,1258,12570,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,229.477240613408,238.504813930477,227.186943074869,250.86244240607,236.527640915048,268.228714999644,338.886362289447,284.298883961779,261.852126282991,297.577717432397,235.019124676503,327.995169470097,237.127064326894,263.158756385115,273.343026752964,265.807194916219
1259,1259,12580,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,227.787852804633,233.110481238218,180.497836164538,266.078946888451,285.565883756425,251.28483763102,331.181942258763,216.775082735006,225.02767586901,245.836928092701,159.832270018141,255.605213057505,315.419930599373,218.710667196159,209.05313055262,216.771069620556
1260,1260,12590,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,256.715042903534,217.1783226659,246.718571494378,197.787799318715,240.396661416048,205.360596985217,306.868942553279,274.620741753116,265.344188537219,180.882051500354,242.273282793203,272.627975067111,207.54632193268,215.018724586493,254.231116531839,187.33772479476
1261,1261,12600,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,284.259690367749,244.692154474323,228.055028645519,254.608310158669,232.776301507265,268.931516772617,334.332561663724,287.610162058145,195.262491137605,227.230353769105,258.188588986852,269.5297993726,264.462170113351,275.071017607358,202.269319827866,195.323828640842
1262,1262,12610,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,213.417072269572,339.145281960854,223.796030233138,224.251280946288,208.959178142324,226.904632181925,349.602983325683,271.032150209319,293.884316423646,205.859696372204,343.898894244906,225.006019644383,268.207852114857,256.285741211558,245.086573989164,215.478260364185
1263,1263,12620,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,280.992718632048,245.941200326078,303.754592717055,260.793985206082,176.076783678892,234.948203078631,342.81713004267,203.337499450176,180.614493786408,276.441858559594,239.993766075933,264.512467191558,242.822346766602,208.97507673771,284.44908755347,248.959448656472
1264,1264,12630,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,221.96839715843,279.549216057593,257.587255132563,268.428388484587,327.226242410075,197.559419694556,354.909364887869,247.363088338483,226.353367473098,321.351732576626,254.379590463404,283.260268980937,205.948384370889,325.386893079097,218.154098933071,286.390801686839
1265,1265,12640,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,254.852093229661,286.621552352685,293.207513190835,236.201750460577,238.13236908369,243.813354170243,367.985398530517,283.221211443649,258.120002255804,221.444647827846,264.230519687404,212.890663556424,206.202376267058,307.499572638171,262.576781748413,273.71526367964
1266,1266,12650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.559139226701,206.295461274081,254.31301025065,216.654649492382,203.603599137657,282.778520300534,361.287049746267,259.961032755337,195.267688323707,211.917798079536,210.068470851894,244.70091469791,242.971178157348,296.676800763521,250.010365921174,213.147708838595
1267,1267,12660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.342977364419,292.250137665942,252.234047760881,261.754834007564,335.703297315634,257.907518129762,377.824171779664,241.728637628678,259.432486689395,279.923026825439,291.12514366875,219.938487469433,259.786524258314,287.688270264654,270.278112179059,216.872114366326
1268,1268,12670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.840798210933,280.584047862968,209.047737274565,275.336255929935,248.759307266888,232.769520552458,340.532765150458,300.517049964222,279.249285038387,243.704787737157,284.27427296789,211.41221979634,250.376095825061,266.581878848785,261.285967604301,297.808388874374
1269,1269,12680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.149347519593,244.819431494209,254.061263793446,281.843087458662,267.991732914867,252.122860262321,371.631753859894,248.949499030058,163.757503674374,123.145588498515,234.12360447709,206.867453311777,303.278576912565,217.077864249936,304.628021082489,186.645493516475
1270,1270,12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.282535537142,254.911782657567,275.933274745599,285.312555984351,289.682629881709,244.276221994785,357.537993127339,232.173737503961,322.831065317209,255.3318350345,190.458092230929,233.948467900654,249.832722638297,299.782678951532,270.503522981508,284.846194696867
1271,1271,12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.929213598762,271.517346964674,274.649590428113,295.869637020237,210.939577731534,305.912023803867,344.918874986784,247.941780321388,222.784076331852,285.940809320969,229.354266783087,249.635686367324,307.498749182048,217.809893684257,226.590773308566,232.709726330473
1272,1272,12710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.40144290255,260.229364954714,281.941494171875,224.860866063721,217.093992553843,333.521235302443,348.800144122469,190.281511940304,250.37144255051,252.695387962451,213.452597973945,255.862333187869,267.510731515358,227.360040043111,261.358999827542,298.387900436617
1273,1273,12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.139641823596,296.08604877486,255.346659157628,242.94533314999,215.778002786981,255.654281581146,347.572619485116,201.787552500037,241.121009162767,303.855564638998,264.631202971883,243.695124179155,240.525405530218,303.354675459052,193.850882346203,245.729021221728
1274,1274,12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.67109871758,270.907948498381,194.966443382806,200.751257507276,236.243222043188,212.866432462542,331.153416292332,232.843804928621,253.855595272075,222.506397413321,209.307975612015,235.715674229898,287.508825393794,185.83396889788,194.232387002766,291.371177747595
1275,1275,12740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.263533568228,303.940424805741,184.79289758501,291.167907930921,232.732427201851,267.888435215001,310.312080432589,213.595553020567,240.134782090748,288.970089909935,211.534304788362,236.647854416661,222.761679170814,248.543116253251,215.065691865712,272.035512382655
